source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[strain or breed]	characteristics[disease]	characteristics[material type]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[ms2 mass analyzer]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[reduction reagent]	comment[alkylation reagent]	comment[fractionation method]	comment[acquisition date]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[cell type]
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_02	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	2	2	20120102_EXQ2_FB_SA_lysC_BSH_L_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_02	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	2	2	20120102_EXQ2_FB_SA_lysC_BSH_L_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_03	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	3	2	20120102_EXQ2_FB_SA_lysC_BSH_L_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_03	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	3	2	20120102_EXQ2_FB_SA_lysC_BSH_L_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_04	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	4	2	20120102_EXQ2_FB_SA_lysC_BSH_L_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_04	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	4	2	20120102_EXQ2_FB_SA_lysC_BSH_L_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_05	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	5	2	20120102_EXQ2_FB_SA_lysC_BSH_L_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_05	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	5	2	20120102_EXQ2_FB_SA_lysC_BSH_L_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_06	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	6	2	20120102_EXQ2_FB_SA_lysC_BSH_L_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_06	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	6	2	20120102_EXQ2_FB_SA_lysC_BSH_L_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_07	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	7	2	20120102_EXQ2_FB_SA_lysC_BSH_L_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_07	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-08	7	2	20120102_EXQ2_FB_SA_lysC_BSH_L_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_08	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	8	2	20120102_EXQ2_FB_SA_lysC_BSH_L_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_08	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	8	2	20120102_EXQ2_FB_SA_lysC_BSH_L_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_09	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	9	2	20120102_EXQ2_FB_SA_lysC_BSH_L_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_09	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	9	2	20120102_EXQ2_FB_SA_lysC_BSH_L_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_10	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	10	2	20120102_EXQ2_FB_SA_lysC_BSH_L_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_10	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	10	2	20120102_EXQ2_FB_SA_lysC_BSH_L_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_11	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	11	2	20120102_EXQ2_FB_SA_lysC_BSH_L_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_11	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	11	2	20120102_EXQ2_FB_SA_lysC_BSH_L_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-4	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_12	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC heavy	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	12	2	20120102_EXQ2_FB_SA_lysC_BSH_L_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-3	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	2	20120102_EXQ2_FB_SA_lysC_BSH_L_12	proteomic profiling by mass spectrometry	NT=Q Exactive;AC=MS:1001911	SILAC light	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=orbitrap;AC=MS:1000484	25 NCE	6 ppm	20 ppm	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2012-01-09	12	2	20120102_EXQ2_FB_SA_lysC_BSH_L_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-1	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	1	20111014_Orbi6_FB_tryp_proteome_KR_01	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	SILAC heavy	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=ion trap;AC=MS:1000264	35 NCE	6 ppm	0.5 Da	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2011-10-18	1	1	20111014_Orbi6_FB_tryp_proteome_KR_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
PXD000711-Sample-2	Trypanosoma brucei	not applicable	procyclic form	MiTat 1.4	not applicable	whole organism	no depletion	1	20111014_Orbi6_FB_tryp_proteome_KR_01	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	SILAC light	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=ion trap;AC=MS:1000264	35 NCE	6 ppm	0.5 Da	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2011-10-18	1	1	20111014_Orbi6_FB_tryp_proteome_KR_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	procyclic form
PXD000711-Sample-1	Trypanosoma brucei	not applicable	bloodstream form	MiTat 1.4	not applicable	whole organism	no depletion	1	20111014_Orbi6_FB_tryp_proteome_KR_02	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	SILAC heavy	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=ion trap;AC=MS:1000264	35 NCE	6 ppm	0.5 Da	300m/z-1650m/z	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=SDS PAGE;AC=PRIDE:0000568	2011-10-18	2	1	20111014_Orbi6_FB_tryp_proteome_KR_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	bloodstream form
