source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[sampling site]	characteristics[biorepository]	characteristics[cell line authentication]	characteristics[passage number]	characteristics[culture medium]	characteristics[sample storage temperature]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[individual]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[fractionation method]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[ms2 scan range]	comment[ms min charge]	comment[ms max charge]	comment[ms min rt]	comment[ms max rt]	comment[acquisition date]	comment[sample preparation batch]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[instrument]
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-02-01T17:32:55	StevenHeLa-digest	1	3	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-4	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	26 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-02-01T19:06:28	StevenHeLa-digest	1	4	20140201_EXQ00_RiSc_SA_STEVENHELA_60min_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-1	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140421_EXQ00_RiSc_QC_HELA_target02e4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-04-21T14:54:22	HeLa-QC-digest	1	1	20140421_EXQ00_RiSc_QC_HELA_target02e4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-1	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140421_EXQ00_RiSc_QC_HELA_target05e4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-04-21T11:55:40	HeLa-QC-digest	1	1	20140421_EXQ00_RiSc_QC_HELA_target05e4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-1	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140421_EXQ00_RiSc_QC_HELA_target10e4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-04-21T10:26:14	HeLa-QC-digest	1	1	20140421_EXQ00_RiSc_QC_HELA_target10e4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-1	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140421_EXQ00_RiSc_QC_HELA_target20e4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-04-21T13:25:03	HeLa-QC-digest	1	1	20140421_EXQ00_RiSc_QC_HELA_target20e4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive Plus;AC=MS:1002634
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_01_04_80_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	20 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T00:27:56	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_01_04_80_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_02_04_40_40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	40 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T01:52:14	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_02_04_40_40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_03_04_60_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T03:17:51	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_03_04_60_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_04_17_60_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T04:42:53	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_04_17_60_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_05_17_60_40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	40 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T06:07:42	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_05_17_60_40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_06_17_60_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T07:32:01	BremenHeLa-digest	1	2	20140825_EXQ00_DaHo_SA_BremenHeLa_06_17_60_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_07_17_60_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	20 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T08:56:35	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_07_17_60_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_08_17_80_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T10:20:56	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_08_17_80_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_09_3_40_40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	40 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T11:45:09	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_09_3_40_40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_10_3_40_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	20 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T13:09:21	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_10_3_40_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_11_04_40_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	20 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T14:33:46	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_11_04_40_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_12_17_40_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	30 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T15:58:21	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_12_17_40_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
PXD001203-Sample-2	Homo sapiens	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa-S3	CVCL_0058	HeLa S3	uterine cervix	ATCC	not available	not available	Dulbecco's Modified Eagle Medium	-80 °C	30Y6M	female	African American	adult	not applicable	cell line	study sample	not applicable	no depletion	1	20140825_EXQ00_DaHo_SA_BremenHeLa_13_3_80_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=HCD;AC=MS:1000422	20 NCE	4.5 ppm	20 ppm	Dithiothreitol (DTT)	Iodoacetamide (IAA)	not applicable	NT=orbitrap;AC=MS:1000484	300m/z-1650m/z	200m/z-2000m/z	2	5	0	60	2014-08-26T17:23:00	BremenHeLa-digest	1	1	20140825_EXQ00_DaHo_SA_BremenHeLa_13_3_80_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Q Exactive HF;AC=MS:1002523
